Individual,PopID,Region,Species,Heat Temp,Cotyledon vs True Leaf,Time (rel/ms),Date,Time,Type,No.,1:F,1:Fm',1:Temp,1:Y (II),1:Fo,1:Fm,1:Fv/Fm
22.05,22,San Jacinto,californica,44,Cotyledon,2752149,10/20/22,10:52:58,FO,406,216,640,21.8,0.663,216,640,0.663
22.05,22,San Jacinto,californica,44,True Leaf,2756799,10/20/22,10:53:02,FO,407,131,543,21.9,0.759,131,543,0.759
22.05,22,San Jacinto,californica,44,True Leaf,2761391,10/20/22,10:53:07,FO,408,201,947,22.1,0.788,201,947,0.788
22.05,22,San Jacinto,californica,44,Cotyledon,2766367,10/20/22,10:53:12,FO,409,421,1160,22.1,0.637,421,1160,0.637
22.05,22,San Jacinto,californica,44,Cotyledon,2770904,10/20/22,10:53:17,FO,410,76,152,22.1,0.5,76,152,0.5
22.05,22,San Jacinto,californica,44,True Leaf,2775505,10/20/22,10:53:21,FO,411,222,934,21.8,0.762,222,934,0.762
22.05,22,San Jacinto,californica,44,True Leaf,2780132,10/20/22,10:53:26,FO,412,269,1088,22.1,0.753,269,1088,0.753
22.05,22,San Jacinto,californica,44,Cotyledon,2784769,10/20/22,10:53:30,FO,413,264,712,22.1,0.629,264,712,0.629
22.05,22,San Jacinto,californica,44,Cotyledon,2788905,10/20/22,10:53:35,FO,414,107,420,21.6,0.745,107,420,0.745
22.05,22,San Jacinto,californica,44,True Leaf,2793376,10/20/22,10:53:39,FO,415,186,789,21.9,0.764,186,789,0.764
22.05,22,San Jacinto,californica,44,True Leaf,2797103,10/20/22,10:53:43,FO,416,288,1252,22.1,0.77,288,1252,0.77
22.07,22,San Jacinto,californica,44,Cotyledon,4954210,10/20/22,11:29:40,FO,727,279,1187,22.6,0.765,279,1187,0.765
22.07,22,San Jacinto,californica,44,Cotyledon,4958265,10/20/22,11:29:44,FO,728,243,1091,22.3,0.777,243,1091,0.777
22.07,22,San Jacinto,californica,44,True Leaf,4962294,10/20/22,11:29:48,FO,729,90,586,22.6,0.846,90,586,0.846
22.07,22,San Jacinto,californica,44,True Leaf,4966031,10/20/22,11:29:52,FO,730,146,606,22.6,0.759,146,606,0.759
22.07,22,San Jacinto,californica,44,Cotyledon,4969811,10/20/22,11:29:55,FO,731,289,1111,22.5,0.74,289,1111,0.74
22.07,22,San Jacinto,californica,44,Cotyledon,4973757,10/20/22,11:29:59,FO,732,216,1038,22.6,0.792,216,1038,0.792
22.07,22,San Jacinto,californica,44,True Leaf,4977512,10/20/22,11:30:03,FO,733,113,516,22.3,0.781,113,516,0.781
22.07,22,San Jacinto,californica,44,True Leaf,4981227,10/20/22,11:30:07,FO,734,137,469,22.6,0.708,137,469,0.708
22.07,22,San Jacinto,californica,44,Cotyledon,4985141,10/20/22,11:30:11,FO,735,160,855,22.3,0.813,160,855,0.813
22.07,22,San Jacinto,californica,44,Cotyledon,4989184,10/20/22,11:30:15,FO,736,92,673,22.6,0.863,92,673,0.863
22.07,22,San Jacinto,californica,44,True Leaf,4993664,10/20/22,11:30:19,FO,737,301,1549,22.5,0.806,301,1549,0.806
22.07,22,San Jacinto,californica,44,True Leaf,4997487,10/20/22,11:30:23,FO,738,256,1171,22.3,0.781,256,1171,0.781
22.07,22,San Jacinto,californica,44,Cotyledon,5001387,10/20/22,11:30:27,FO,739,76,947,22.6,0.92,76,947,0.92
22.07,22,San Jacinto,californica,44,Cotyledon,5005651,10/20/22,11:30:31,FO,740,240,862,22.3,0.722,240,862,0.722
22.07,22,San Jacinto,californica,44,Cotyledon,5013775,10/20/22,11:30:39,FO,741,87,1152,22.6,0.924,87,1152,0.924
22.07,22,San Jacinto,californica,44,Cotyledon,5017802,10/20/22,11:30:43,FO,742,65,744,22.6,0.913,65,744,0.913
22.07,22,San Jacinto,californica,44,True Leaf,5021807,10/20/22,11:30:47,FO,743,99,237,22.3,0.582,99,237,0.582
22.07,22,San Jacinto,californica,44,True Leaf,5025552,10/20/22,11:30:51,FO,744,55,180,22.6,0.694,55,180,0.694
22.07,22,San Jacinto,californica,44,Cotyledon,5029625,10/20/22,11:30:55,FO,745,173,718,22.3,0.759,173,718,0.759
22.07,22,San Jacinto,californica,44,Cotyledon,5033729,10/20/22,11:30:59,FO,746,251,973,22.6,0.742,251,973,0.742
22.07,22,San Jacinto,californica,44,True Leaf,5037741,10/20/22,11:31:03,FO,747,254,1509,22.3,0.832,254,1509,0.832
22.07,22,San Jacinto,californica,44,True Leaf,5041844,10/20/22,11:31:08,FO,748,257,1408,22.6,0.817,257,1408,0.817
22.07,22,San Jacinto,californica,44,Cotyledon,5046244,10/20/22,11:31:12,FO,749,293,1074,22.6,0.727,293,1074,0.727
22.07,22,San Jacinto,californica,44,Cotyledon,5050047,10/20/22,11:31:16,FO,750,358,1255,22.3,0.715,358,1255,0.715
22.07,22,San Jacinto,californica,44,True Leaf,5053905,10/20/22,11:31:20,FO,751,120,363,22.3,0.669,120,363,0.669
22.07,22,San Jacinto,californica,44,True Leaf,5057522,10/20/22,11:31:23,FO,752,133,374,22.5,0.644,133,374,0.644
22.07,22,San Jacinto,californica,44,Cotyledon,5062464,10/20/22,11:31:28,FO,753,130,747,22.6,0.826,130,747,0.826
22.07,22,San Jacinto,californica,44,Cotyledon,5066907,10/20/22,11:31:33,FO,754,328,1221,22.8,0.731,328,1221,0.731
22.07,22,San Jacinto,californica,44,True Leaf,5070772,10/20/22,11:31:36,FO,755,305,1124,22.3,0.729,305,1124,0.729
22.07,22,San Jacinto,californica,44,True Leaf,5074503,10/20/22,11:31:40,FO,756,250,1010,22.6,0.752,250,1010,0.752
22.07,22,San Jacinto,californica,44,Cotyledon,5079683,10/20/22,11:31:45,FO,757,173,904,22.6,0.809,173,904,0.809
22.07,22,San Jacinto,californica,44,Cotyledon,5084022,10/20/22,11:31:50,FO,758,287,1264,22.3,0.773,287,1264,0.773
22.07,22,San Jacinto,californica,44,True Leaf,5087941,10/20/22,11:31:54,FO,759,202,1016,22.6,0.801,202,1016,0.801
22.07,22,San Jacinto,californica,44,True Leaf,5091682,10/20/22,11:31:57,FO,760,284,962,22.6,0.705,284,962,0.705
22.07,22,San Jacinto,californica,44,Cotyledon,5095757,10/20/22,11:32:01,FO,761,167,755,22.6,0.779,167,755,0.779
22.07,22,San Jacinto,californica,44,Cotyledon,5099860,10/20/22,11:32:06,FO,762,189,718,22.5,0.737,189,718,0.737
22.07,22,San Jacinto,californica,44,True Leaf,5103987,10/20/22,11:32:10,FO,763,151,546,22.6,0.723,151,546,0.723
22.07,22,San Jacinto,californica,44,True Leaf,5108526,10/20/22,11:32:14,FO,764,118,352,22.6,0.665,118,352,0.665
22.07,22,San Jacinto,californica,44,Cotyledon,5112444,10/20/22,11:32:18,FO,765,230,1003,22.6,0.771,230,1003,0.771
22.07,22,San Jacinto,californica,44,Cotyledon,5116751,10/20/22,11:32:22,FO,766,109,569,22.6,0.808,109,569,0.808
22.07,22,San Jacinto,californica,44,True Leaf,5120881,10/20/22,11:32:27,FO,767,193,713,22.6,0.729,193,713,0.729
22.07,22,San Jacinto,californica,44,True Leaf,5124683,10/20/22,11:32:30,FO,768,216,777,22.5,0.722,216,777,0.722
22.07,22,San Jacinto,californica,44,Cotyledon,5128410,10/20/22,11:32:34,FO,769,203,802,22.1,0.747,203,802,0.747
22.07,22,San Jacinto,californica,44,Cotyledon,5132357,10/20/22,11:32:38,FO,770,237,656,22.6,0.639,237,656,0.639
22.07,22,San Jacinto,californica,44,True Leaf,5136243,10/20/22,11:32:42,FO,771,128,462,22.5,0.723,128,462,0.723
22.07,22,San Jacinto,californica,44,True Leaf,5140693,10/20/22,11:32:46,FO,772,177,541,22.3,0.673,177,541,0.673
22.08,22,San Jacinto,californica,44,Cotyledon,4205508,10/20/22,11:17:11,FO,615,200,909,22.1,0.78,200,909,0.78
22.08,22,San Jacinto,californica,44,Cotyledon,4210192,10/20/22,11:17:16,FO,616,210,834,22.3,0.748,210,834,0.748
22.08,22,San Jacinto,californica,44,True Leaf,4214708,10/20/22,11:17:20,FO,617,154,869,22.5,0.823,154,869,0.823
22.08,22,San Jacinto,californica,44,True Leaf,4219289,10/20/22,11:17:25,FO,618,195,693,22.3,0.719,195,693,0.719
22.08,22,San Jacinto,californica,44,Cotyledon,4223823,10/20/22,11:17:29,FO,619,226,973,22.3,0.768,226,973,0.768
22.08,22,San Jacinto,californica,44,Cotyledon,4228959,10/20/22,11:17:35,FO,620,229,743,21.9,0.692,229,743,0.692
22.08,22,San Jacinto,californica,44,True Leaf,4233449,10/20/22,11:17:39,FO,621,72,278,22.3,0.741,72,278,0.741
22.08,22,San Jacinto,californica,44,True Leaf,4238239,10/20/22,11:17:44,FO,622,140,481,22.3,0.709,140,481,0.709
22.08,22,San Jacinto,californica,44,Cotyledon,4243114,10/20/22,11:17:49,FO,623,299,993,22.3,0.699,299,993,0.699
22.08,22,San Jacinto,californica,44,Cotyledon,4247369,10/20/22,11:17:53,FO,624,94,676,22.3,0.861,94,676,0.861
22.08,22,San Jacinto,californica,44,True Leaf,4251709,10/20/22,11:17:57,FO,625,204,1110,22.3,0.816,204,1110,0.816
22.08,22,San Jacinto,californica,44,True Leaf,4256173,10/20/22,11:18:02,FO,626,237,859,21.9,0.724,237,859,0.724
22.08,22,San Jacinto,californica,44,Cotyledon,4261665,10/20/22,11:18:07,FO,627,299,1192,22.3,0.749,299,1192,0.749
22.08,22,San Jacinto,californica,44,Cotyledon,4265967,10/20/22,11:18:12,FO,628,186,533,22.1,0.651,186,533,0.651
22.08,22,San Jacinto,californica,44,True Leaf,4270470,10/20/22,11:18:16,FO,629,200,849,22.1,0.764,200,849,0.764
22.08,22,San Jacinto,californica,44,True Leaf,4274291,10/20/22,11:18:20,FO,630,220,729,22.5,0.698,220,729,0.698
22.08,22,San Jacinto,californica,44,Cotyledon,4278736,10/20/22,11:18:24,FO,631,201,808,22.3,0.751,201,808,0.751
22.08,22,San Jacinto,californica,44,Cotyledon,4282683,10/20/22,11:18:28,FO,632,297,902,22.3,0.671,297,902,0.671
22.08,22,San Jacinto,californica,44,True Leaf,4287386,10/20/22,11:18:33,FO,633,213,932,21.9,0.771,213,932,0.771
22.08,22,San Jacinto,californica,44,True Leaf,4292099,10/20/22,11:18:38,FO,634,241,999,22.3,0.759,241,999,0.759
22.08,22,San Jacinto,californica,44,Cotyledon,4296894,10/20/22,11:18:43,FO,635,261,820,22.3,0.682,261,820,0.682
22.08,22,San Jacinto,californica,44,Cotyledon,4301589,10/20/22,11:18:47,FO,636,174,1099,22.3,0.842,174,1099,0.842
22.08,22,San Jacinto,californica,44,True Leaf,4306587,10/20/22,11:18:52,FO,637,254,1199,22.3,0.788,254,1199,0.788
22.08,22,San Jacinto,californica,44,True Leaf,4313499,10/20/22,11:18:59,FO,638,191,730,22.5,0.738,191,730,0.738
22.08,22,San Jacinto,californica,44,Cotyledon,4318136,10/20/22,11:19:04,FO,639,216,1239,22.3,0.826,216,1239,0.826
22.08,22,San Jacinto,californica,44,Cotyledon,4322236,10/20/22,11:19:08,FO,640,232,1000,22.3,0.768,232,1000,0.768
22.08,22,San Jacinto,californica,44,True Leaf,4326769,10/20/22,11:19:12,FO,641,61,232,22.3,0.737,61,232,0.737
22.08,22,San Jacinto,californica,44,True Leaf,4331541,10/20/22,11:19:17,FO,642,130,471,22.3,0.724,130,471,0.724
22.08,22,San Jacinto,californica,44,Cotyledon,4336207,10/20/22,11:19:22,FO,643,249,903,22.3,0.724,249,903,0.724
22.08,22,San Jacinto,californica,44,Cotyledon,4340995,10/20/22,11:19:27,FO,644,187,675,22.5,0.723,187,675,0.723
22.08,22,San Jacinto,californica,44,True Leaf,4345675,10/20/22,11:19:31,FO,645,115,430,22.5,0.733,115,430,0.733
22.08,22,San Jacinto,californica,44,True Leaf,4352210,10/20/22,11:19:38,FO,646,158,525,22.3,0.699,158,525,0.699
22.08,22,San Jacinto,californica,44,Cotyledon,4357844,10/20/22,11:19:44,FO,647,225,728,22.1,0.691,225,728,0.691
22.08,22,San Jacinto,californica,44,Cotyledon,4362371,10/20/22,11:19:48,FO,648,70,367,22.3,0.809,70,367,0.809
22.08,22,San Jacinto,californica,44,True Leaf,4366809,10/20/22,11:19:52,FO,649,218,810,22.3,0.731,218,810,0.731
22.08,22,San Jacinto,californica,44,True Leaf,4371434,10/20/22,11:19:57,FO,650,206,648,22.3,0.682,206,648,0.682
22.08,22,San Jacinto,californica,44,Cotyledon,4376353,10/20/22,11:20:02,FO,651,116,615,22.3,0.811,116,615,0.811
22.08,22,San Jacinto,californica,44,Cotyledon,4381079,10/20/22,11:20:07,FO,652,214,980,22.3,0.782,214,980,0.782
22.08,22,San Jacinto,californica,44,True Leaf,4385736,10/20/22,11:20:11,FO,653,176,787,22.3,0.776,176,787,0.776
22.08,22,San Jacinto,californica,44,True Leaf,4389570,10/20/22,11:20:15,FO,654,151,628,22.3,0.76,151,628,0.76
22.08,22,San Jacinto,californica,44,Cotyledon,4394468,10/20/22,11:20:20,FO,655,277,990,22.3,0.72,277,990,0.72
22.08,22,San Jacinto,californica,44,Cotyledon,4399094,10/20/22,11:20:25,FO,656,157,716,22.3,0.781,157,716,0.781
22.08,22,San Jacinto,californica,44,Cotyledon,4412038,10/20/22,11:20:38,FO,657,117,938,22.5,0.875,117,938,0.875
22.08,22,San Jacinto,californica,44,Cotyledon,4416456,10/20/22,11:20:42,FO,658,93,506,22.3,0.816,93,506,0.816
22.08,22,San Jacinto,californica,44,True Leaf,4420796,10/20/22,11:20:46,FO,659,107,529,21.9,0.798,107,529,0.798
22.08,22,San Jacinto,californica,44,True Leaf,4425920,10/20/22,11:20:52,FO,660,158,589,22.5,0.732,158,589,0.732
26.01,26,San Bernadino,perennans x rectissima x retrofracta,44,Cotyledon,4014133,10/20/22,11:14:00,FO,578,441,1124,21.9,0.608,441,1124,0.608
26.01,26,San Bernadino,perennans x rectissima x retrofracta,44,Cotyledon,4018601,10/20/22,11:14:04,FO,579,272,968,22.1,0.719,272,968,0.719
26.01,26,San Bernadino,perennans x rectissima x retrofracta,44,True Leaf,4023007,10/20/22,11:14:09,FO,580,95,281,22.3,0.662,95,281,0.662
26.01,26,San Bernadino,perennans x rectissima x retrofracta,44,True Leaf,4027769,10/20/22,11:14:13,FO,581,161,431,21.9,0.626,161,431,0.626
26.01,26,San Bernadino,perennans x rectissima x retrofracta,44,Cotyledon,4032447,10/20/22,11:14:18,FO,582,170,546,22.3,0.689,170,546,0.689
26.01,26,San Bernadino,perennans x rectissima x retrofracta,44,Cotyledon,4036700,10/20/22,11:14:22,FO,583,444,1108,22.3,0.599,444,1108,0.599
26.01,26,San Bernadino,perennans x rectissima x retrofracta,44,True Leaf,4041537,10/20/22,11:14:27,FO,584,94,202,22.3,0.535,94,202,0.535
26.01,26,San Bernadino,perennans x rectissima x retrofracta,44,True Leaf,4046396,10/20/22,11:14:32,FO,585,133,356,22.3,0.626,133,356,0.626
26.01,26,San Bernadino,perennans x rectissima x retrofracta,44,Cotyledon,4051056,10/20/22,11:14:37,FO,586,368,1070,22.3,0.656,368,1070,0.656
26.01,26,San Bernadino,perennans x rectissima x retrofracta,44,Cotyledon,4055201,10/20/22,11:14:41,FO,587,303,1144,21.9,0.735,303,1144,0.735
26.01,26,San Bernadino,perennans x rectissima x retrofracta,44,True Leaf,4060161,10/20/22,11:14:46,FO,588,73,239,22.5,0.695,73,239,0.695
26.01,26,San Bernadino,perennans x rectissima x retrofracta,44,True Leaf,4064691,10/20/22,11:14:50,FO,589,47,135,22.1,0.652,47,135,0.652
26.01,26,San Bernadino,perennans x rectissima x retrofracta,44,Cotyledon,4069300,10/20/22,11:14:55,FO,590,265,1008,22.3,0.737,265,1008,0.737
26.01,26,San Bernadino,perennans x rectissima x retrofracta,44,Cotyledon,4073791,10/20/22,11:14:59,FO,591,320,1176,21.9,0.728,320,1176,0.728
26.01,26,San Bernadino,perennans x rectissima x retrofracta,44,True Leaf,4077654,10/20/22,11:15:03,FO,592,48,175,22.3,0.726,48,175,0.726
26.01,26,San Bernadino,perennans x rectissima x retrofracta,44,True Leaf,4082656,10/20/22,11:15:08,FO,593,190,525,22.1,0.638,190,525,0.638
26.01,26,San Bernadino,perennans x rectissima x retrofracta,44,Cotyledon,4087540,10/20/22,11:15:13,FO,594,430,892,22.3,0.518,430,892,0.518
26.01,26,San Bernadino,perennans x rectissima x retrofracta,44,Cotyledon,4091845,10/20/22,11:15:18,FO,595,321,1262,22.3,0.746,321,1262,0.746
26.01,26,San Bernadino,perennans x rectissima x retrofracta,44,True Leaf,4096327,10/20/22,11:15:22,FO,596,151,642,22.3,0.765,151,642,0.765
26.01,26,San Bernadino,perennans x rectissima x retrofracta,44,True Leaf,4100305,10/20/22,11:15:26,FO,597,205,769,22.1,0.733,205,769,0.733
26.01,26,San Bernadino,perennans x rectissima x retrofracta,44,Cotyledon,4105971,10/20/22,11:15:32,FO,598,339,1279,22.1,0.735,339,1279,0.735
26.01,26,San Bernadino,perennans x rectissima x retrofracta,44,Cotyledon,4110591,10/20/22,11:15:36,FO,599,294,892,22.3,0.67,294,892,0.67
26.01,26,San Bernadino,perennans x rectissima x retrofracta,44,True Leaf,4115464,10/20/22,11:15:41,FO,600,283,1416,22.3,0.8,283,1416,0.8
26.01,26,San Bernadino,perennans x rectissima x retrofracta,44,True Leaf,4120073,10/20/22,11:15:46,FO,601,269,1388,22.1,0.806,269,1388,0.806
26.01,26,San Bernadino,perennans x rectissima x retrofracta,44,Cotyledon,4124901,10/20/22,11:15:51,FO,602,89,295,21.9,0.698,89,295,0.698
26.01,26,San Bernadino,perennans x rectissima x retrofracta,44,Cotyledon,4129525,10/20/22,11:15:55,FO,603,202,787,22.3,0.743,202,787,0.743
26.01,26,San Bernadino,perennans x rectissima x retrofracta,44,True Leaf,4135439,10/20/22,11:16:01,FO,604,234,710,22.3,0.67,234,710,0.67
26.01,26,San Bernadino,perennans x rectissima x retrofracta,44,True Leaf,4139832,10/20/22,11:16:05,FO,605,196,488,22.3,0.598,196,488,0.598
26.01,26,San Bernadino,perennans x rectissima x retrofracta,44,Cotyledon,4146369,10/20/22,11:16:12,FO,606,295,1229,22.3,0.76,295,1229,0.76
26.01,26,San Bernadino,perennans x rectissima x retrofracta,44,Cotyledon,4150931,10/20/22,11:16:17,FO,607,346,1158,21.9,0.701,346,1158,0.701
26.01,26,San Bernadino,perennans x rectissima x retrofracta,44,True Leaf,4155403,10/20/22,11:16:21,FO,608,155,412,22.3,0.624,155,412,0.624
26.01,26,San Bernadino,perennans x rectissima x retrofracta,44,True Leaf,4159674,10/20/22,11:16:25,FO,609,102,316,22.3,0.677,102,316,0.677
26.01,26,San Bernadino,perennans x rectissima x retrofracta,44,Cotyledon,4165429,10/20/22,11:16:31,FO,610,388,1087,22.3,0.643,388,1087,0.643
26.01,26,San Bernadino,perennans x rectissima x retrofracta,44,Cotyledon,4169942,10/20/22,11:16:36,FO,611,382,1360,22.3,0.719,382,1360,0.719
26.01,26,San Bernadino,perennans x rectissima x retrofracta,44,True Leaf,4174391,10/20/22,11:16:40,FO,612,182,801,22.3,0.773,182,801,0.773
26.01,26,San Bernadino,perennans x rectissima x retrofracta,44,True Leaf,4178636,10/20/22,11:16:44,FO,613,113,565,21.9,0.8,113,565,0.8
29.01,29,San Bernadino,perennans x rectissima x retrofracta,44,Cotyledon,1122831,10/20/22,10:25:48,FO,130,94,1246,21.1,0.925,94,1246,0.925
29.01,29,San Bernadino,perennans x rectissima x retrofracta,44,Cotyledon,1127075,10/20/22,10:25:53,FO,131,415,1258,20.9,0.67,415,1258,0.67
29.01,29,San Bernadino,perennans x rectissima x retrofracta,44,True Leaf,1130929,10/20/22,10:25:57,FO,132,285,1115,20.9,0.744,285,1115,0.744
29.01,29,San Bernadino,perennans x rectissima x retrofracta,44,True Leaf,1134600,10/20/22,10:26:00,FO,133,196,795,20.9,0.753,196,795,0.753
29.01,29,San Bernadino,perennans x rectissima x retrofracta,44,Cotyledon,1138372,10/20/22,10:26:04,FO,134,433,1557,20.9,0.722,433,1557,0.722
29.01,29,San Bernadino,perennans x rectissima x retrofracta,44,Cotyledon,1142080,10/20/22,10:26:08,FO,135,496,1226,20.9,0.595,496,1226,0.595
29.01,29,San Bernadino,perennans x rectissima x retrofracta,44,True Leaf,1145944,10/20/22,10:26:12,FO,136,128,192,20.9,0.333,128,192,0.333
29.01,29,San Bernadino,perennans x rectissima x retrofracta,44,True Leaf,1149678,10/20/22,10:26:15,FO,137,130,235,20.9,0.447,130,235,0.447
29.01,29,San Bernadino,perennans x rectissima x retrofracta,44,Cotyledon,1153520,10/20/22,10:26:19,FO,138,459,1361,20.7,0.663,459,1361,0.663
29.01,29,San Bernadino,perennans x rectissima x retrofracta,44,Cotyledon,1157321,10/20/22,10:26:23,FO,139,322,945,20.9,0.659,322,945,0.659
29.01,29,San Bernadino,perennans x rectissima x retrofracta,44,True Leaf,1161811,10/20/22,10:26:27,FO,140,166,860,20.7,0.807,166,860,0.807
29.01,29,San Bernadino,perennans x rectissima x retrofracta,44,True Leaf,1165746,10/20/22,10:26:31,FO,141,208,800,20.9,0.74,208,800,0.74
29.01,29,San Bernadino,perennans x rectissima x retrofracta,44,Cotyledon,1169546,10/20/22,10:26:35,FO,142,354,1407,21.1,0.748,354,1407,0.748
29.01,29,San Bernadino,perennans x rectissima x retrofracta,44,Cotyledon,1173932,10/20/22,10:26:40,FO,143,421,1392,21.1,0.698,421,1392,0.698
29.01,29,San Bernadino,perennans x rectissima x retrofracta,44,True Leaf,1177917,10/20/22,10:26:44,FO,144,137,324,20.9,0.577,137,324,0.577
29.01,29,San Bernadino,perennans x rectissima x retrofracta,44,True Leaf,1181841,10/20/22,10:26:48,FO,145,105,406,20.9,0.741,105,406,0.741
29.01,29,San Bernadino,perennans x rectissima x retrofracta,44,Cotyledon,1186431,10/20/22,10:26:52,FO,146,374,1077,21.3,0.653,374,1077,0.653
29.01,29,San Bernadino,perennans x rectissima x retrofracta,44,Cotyledon,1191023,10/20/22,10:26:57,FO,147,462,1212,21.1,0.619,462,1212,0.619
29.01,29,San Bernadino,perennans x rectissima x retrofracta,44,True Leaf,1195331,10/20/22,10:27:01,FO,148,43,64,21.3,0.328,43,64,0.328
29.01,29,San Bernadino,perennans x rectissima x retrofracta,44,True Leaf,1199808,10/20/22,10:27:05,FO,149,138,289,20.6,0.522,138,289,0.522
29.01,29,San Bernadino,perennans x rectissima x retrofracta,44,Cotyledon,1204697,10/20/22,10:27:10,FO,150,296,991,21.3,0.701,296,991,0.701
29.01,29,San Bernadino,perennans x rectissima x retrofracta,44,Cotyledon,1208753,10/20/22,10:27:14,FO,151,301,957,21.3,0.685,301,957,0.685
29.01,29,San Bernadino,perennans x rectissima x retrofracta,44,True Leaf,1212882,10/20/22,10:27:19,FO,152,155,680,21.1,0.772,155,680,0.772
29.01,29,San Bernadino,perennans x rectissima x retrofracta,44,True Leaf,1216910,10/20/22,10:27:23,FO,153,191,532,21.1,0.641,191,532,0.641
29.01,29,San Bernadino,perennans x rectissima x retrofracta,44,Cotyledon,1221513,10/20/22,10:27:27,FO,154,224,742,21.3,0.698,224,742,0.698
29.01,29,San Bernadino,perennans x rectissima x retrofracta,44,Cotyledon,1225875,10/20/22,10:27:32,FO,155,265,943,21.1,0.719,265,943,0.719
29.01,29,San Bernadino,perennans x rectissima x retrofracta,44,True Leaf,1229737,10/20/22,10:27:35,FO,156,165,837,20.9,0.803,165,837,0.803
29.01,29,San Bernadino,perennans x rectissima x retrofracta,44,True Leaf,1234342,10/20/22,10:27:40,FO,157,192,720,21.3,0.733,192,720,0.733
29.01,29,San Bernadino,perennans x rectissima x retrofracta,44,Cotyledon,1238364,10/20/22,10:27:44,FO,158,252,603,21.3,0.582,252,603,0.582
29.01,29,San Bernadino,perennans x rectissima x retrofracta,44,Cotyledon,1242907,10/20/22,10:27:49,FO,159,231,1027,21.3,0.775,231,1027,0.775
29.01,29,San Bernadino,perennans x rectissima x retrofracta,44,True Leaf,1247350,10/20/22,10:27:53,FO,160,244,1165,20.9,0.791,244,1165,0.791
29.01,29,San Bernadino,perennans x rectissima x retrofracta,44,True Leaf,1251094,10/20/22,10:27:57,FO,161,326,1271,20.9,0.744,326,1271,0.744
29.01,29,San Bernadino,perennans x rectissima x retrofracta,44,Cotyledon,1255237,10/20/22,10:28:01,FO,162,402,1455,21.3,0.724,402,1455,0.724
